chunk_id,doc_id,chunk_index,chunk_file,dataset_name,subset,split,department,document_type,category,region,created_at
pile_of_law_0000000_chunk_0808,pile_of_law_0000000,808,chunks/pile_of_law_0000000_chunk_0808.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0809,pile_of_law_0000000,809,chunks/pile_of_law_0000000_chunk_0809.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0810,pile_of_law_0000000,810,chunks/pile_of_law_0000000_chunk_0810.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0811,pile_of_law_0000000,811,chunks/pile_of_law_0000000_chunk_0811.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0812,pile_of_law_0000000,812,chunks/pile_of_law_0000000_chunk_0812.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0813,pile_of_law_0000000,813,chunks/pile_of_law_0000000_chunk_0813.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0814,pile_of_law_0000000,814,chunks/pile_of_law_0000000_chunk_0814.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0815,pile_of_law_0000000,815,chunks/pile_of_law_0000000_chunk_0815.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0816,pile_of_law_0000000,816,chunks/pile_of_law_0000000_chunk_0816.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0817,pile_of_law_0000000,817,chunks/pile_of_law_0000000_chunk_0817.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0818,pile_of_law_0000000,818,chunks/pile_of_law_0000000_chunk_0818.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0819,pile_of_law_0000000,819,chunks/pile_of_law_0000000_chunk_0819.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0820,pile_of_law_0000000,820,chunks/pile_of_law_0000000_chunk_0820.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0821,pile_of_law_0000000,821,chunks/pile_of_law_0000000_chunk_0821.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0822,pile_of_law_0000000,822,chunks/pile_of_law_0000000_chunk_0822.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0823,pile_of_law_0000000,823,chunks/pile_of_law_0000000_chunk_0823.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0824,pile_of_law_0000000,824,chunks/pile_of_law_0000000_chunk_0824.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0825,pile_of_law_0000000,825,chunks/pile_of_law_0000000_chunk_0825.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0826,pile_of_law_0000000,826,chunks/pile_of_law_0000000_chunk_0826.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0827,pile_of_law_0000000,827,chunks/pile_of_law_0000000_chunk_0827.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0828,pile_of_law_0000000,828,chunks/pile_of_law_0000000_chunk_0828.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0829,pile_of_law_0000000,829,chunks/pile_of_law_0000000_chunk_0829.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0830,pile_of_law_0000000,830,chunks/pile_of_law_0000000_chunk_0830.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0831,pile_of_law_0000000,831,chunks/pile_of_law_0000000_chunk_0831.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0832,pile_of_law_0000000,832,chunks/pile_of_law_0000000_chunk_0832.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0833,pile_of_law_0000000,833,chunks/pile_of_law_0000000_chunk_0833.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0834,pile_of_law_0000000,834,chunks/pile_of_law_0000000_chunk_0834.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0835,pile_of_law_0000000,835,chunks/pile_of_law_0000000_chunk_0835.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0836,pile_of_law_0000000,836,chunks/pile_of_law_0000000_chunk_0836.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0837,pile_of_law_0000000,837,chunks/pile_of_law_0000000_chunk_0837.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0838,pile_of_law_0000000,838,chunks/pile_of_law_0000000_chunk_0838.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0839,pile_of_law_0000000,839,chunks/pile_of_law_0000000_chunk_0839.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0840,pile_of_law_0000000,840,chunks/pile_of_law_0000000_chunk_0840.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0841,pile_of_law_0000000,841,chunks/pile_of_law_0000000_chunk_0841.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0842,pile_of_law_0000000,842,chunks/pile_of_law_0000000_chunk_0842.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0843,pile_of_law_0000000,843,chunks/pile_of_law_0000000_chunk_0843.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0844,pile_of_law_0000000,844,chunks/pile_of_law_0000000_chunk_0844.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0845,pile_of_law_0000000,845,chunks/pile_of_law_0000000_chunk_0845.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0846,pile_of_law_0000000,846,chunks/pile_of_law_0000000_chunk_0846.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0847,pile_of_law_0000000,847,chunks/pile_of_law_0000000_chunk_0847.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0848,pile_of_law_0000000,848,chunks/pile_of_law_0000000_chunk_0848.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0849,pile_of_law_0000000,849,chunks/pile_of_law_0000000_chunk_0849.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0850,pile_of_law_0000000,850,chunks/pile_of_law_0000000_chunk_0850.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0851,pile_of_law_0000000,851,chunks/pile_of_law_0000000_chunk_0851.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0852,pile_of_law_0000000,852,chunks/pile_of_law_0000000_chunk_0852.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0853,pile_of_law_0000000,853,chunks/pile_of_law_0000000_chunk_0853.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0854,pile_of_law_0000000,854,chunks/pile_of_law_0000000_chunk_0854.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0855,pile_of_law_0000000,855,chunks/pile_of_law_0000000_chunk_0855.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0856,pile_of_law_0000000,856,chunks/pile_of_law_0000000_chunk_0856.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0857,pile_of_law_0000000,857,chunks/pile_of_law_0000000_chunk_0857.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0858,pile_of_law_0000000,858,chunks/pile_of_law_0000000_chunk_0858.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0859,pile_of_law_0000000,859,chunks/pile_of_law_0000000_chunk_0859.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0860,pile_of_law_0000000,860,chunks/pile_of_law_0000000_chunk_0860.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0861,pile_of_law_0000000,861,chunks/pile_of_law_0000000_chunk_0861.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0862,pile_of_law_0000000,862,chunks/pile_of_law_0000000_chunk_0862.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0863,pile_of_law_0000000,863,chunks/pile_of_law_0000000_chunk_0863.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0864,pile_of_law_0000000,864,chunks/pile_of_law_0000000_chunk_0864.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0865,pile_of_law_0000000,865,chunks/pile_of_law_0000000_chunk_0865.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0866,pile_of_law_0000000,866,chunks/pile_of_law_0000000_chunk_0866.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0867,pile_of_law_0000000,867,chunks/pile_of_law_0000000_chunk_0867.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0868,pile_of_law_0000000,868,chunks/pile_of_law_0000000_chunk_0868.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0869,pile_of_law_0000000,869,chunks/pile_of_law_0000000_chunk_0869.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0870,pile_of_law_0000000,870,chunks/pile_of_law_0000000_chunk_0870.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0871,pile_of_law_0000000,871,chunks/pile_of_law_0000000_chunk_0871.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0872,pile_of_law_0000000,872,chunks/pile_of_law_0000000_chunk_0872.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0873,pile_of_law_0000000,873,chunks/pile_of_law_0000000_chunk_0873.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0874,pile_of_law_0000000,874,chunks/pile_of_law_0000000_chunk_0874.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0875,pile_of_law_0000000,875,chunks/pile_of_law_0000000_chunk_0875.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0876,pile_of_law_0000000,876,chunks/pile_of_law_0000000_chunk_0876.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0877,pile_of_law_0000000,877,chunks/pile_of_law_0000000_chunk_0877.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0878,pile_of_law_0000000,878,chunks/pile_of_law_0000000_chunk_0878.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0879,pile_of_law_0000000,879,chunks/pile_of_law_0000000_chunk_0879.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0880,pile_of_law_0000000,880,chunks/pile_of_law_0000000_chunk_0880.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0881,pile_of_law_0000000,881,chunks/pile_of_law_0000000_chunk_0881.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0882,pile_of_law_0000000,882,chunks/pile_of_law_0000000_chunk_0882.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0883,pile_of_law_0000000,883,chunks/pile_of_law_0000000_chunk_0883.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0884,pile_of_law_0000000,884,chunks/pile_of_law_0000000_chunk_0884.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0885,pile_of_law_0000000,885,chunks/pile_of_law_0000000_chunk_0885.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0886,pile_of_law_0000000,886,chunks/pile_of_law_0000000_chunk_0886.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0887,pile_of_law_0000000,887,chunks/pile_of_law_0000000_chunk_0887.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0888,pile_of_law_0000000,888,chunks/pile_of_law_0000000_chunk_0888.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0889,pile_of_law_0000000,889,chunks/pile_of_law_0000000_chunk_0889.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0890,pile_of_law_0000000,890,chunks/pile_of_law_0000000_chunk_0890.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0891,pile_of_law_0000000,891,chunks/pile_of_law_0000000_chunk_0891.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0892,pile_of_law_0000000,892,chunks/pile_of_law_0000000_chunk_0892.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0893,pile_of_law_0000000,893,chunks/pile_of_law_0000000_chunk_0893.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0894,pile_of_law_0000000,894,chunks/pile_of_law_0000000_chunk_0894.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0895,pile_of_law_0000000,895,chunks/pile_of_law_0000000_chunk_0895.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0896,pile_of_law_0000000,896,chunks/pile_of_law_0000000_chunk_0896.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0897,pile_of_law_0000000,897,chunks/pile_of_law_0000000_chunk_0897.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0898,pile_of_law_0000000,898,chunks/pile_of_law_0000000_chunk_0898.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0899,pile_of_law_0000000,899,chunks/pile_of_law_0000000_chunk_0899.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0900,pile_of_law_0000000,900,chunks/pile_of_law_0000000_chunk_0900.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0901,pile_of_law_0000000,901,chunks/pile_of_law_0000000_chunk_0901.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0902,pile_of_law_0000000,902,chunks/pile_of_law_0000000_chunk_0902.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0903,pile_of_law_0000000,903,chunks/pile_of_law_0000000_chunk_0903.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0904,pile_of_law_0000000,904,chunks/pile_of_law_0000000_chunk_0904.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0905,pile_of_law_0000000,905,chunks/pile_of_law_0000000_chunk_0905.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0906,pile_of_law_0000000,906,chunks/pile_of_law_0000000_chunk_0906.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0907,pile_of_law_0000000,907,chunks/pile_of_law_0000000_chunk_0907.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0908,pile_of_law_0000000,908,chunks/pile_of_law_0000000_chunk_0908.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0909,pile_of_law_0000000,909,chunks/pile_of_law_0000000_chunk_0909.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0910,pile_of_law_0000000,910,chunks/pile_of_law_0000000_chunk_0910.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0911,pile_of_law_0000000,911,chunks/pile_of_law_0000000_chunk_0911.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0912,pile_of_law_0000000,912,chunks/pile_of_law_0000000_chunk_0912.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0913,pile_of_law_0000000,913,chunks/pile_of_law_0000000_chunk_0913.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
pile_of_law_0000000_chunk_0914,pile_of_law_0000000,914,chunks/pile_of_law_0000000_chunk_0914.txt,pile-of-law/pile-of-law,cfr,train,Compliance,law,Regulation,Unknown,2026-02-06T19:51:53.323282
